X,A1: Sample 1,X,A2: Sample 2,X,A3: Sample 3,X,A4: Sample 4,X,A5: Sample 5,X,A6: Sample 6,X,A7: Sample 7,X,A8: Sample 8,X,A9: Sample 9,X,A10: Sample 10,X,B1: Sample 25,X,B2: Sample 26,X,B3: Sample 27,X,B4: Sample 28,X,B5: Sample 29,X,B6: Sample 30,X,B7: Sample 31,X,B8: Sample 32,X,B9: Sample 33,X,B10: Sample 34,X,C1: Sample 49,X,C2: Sample 50,X,C3: Sample 51,X,C4: Sample 52,X,C5: Sample 53,X,C6: Sample 54,X,C7: Sample 55,X,C8: Sample 56,X,C9: Sample 57,X,C10: Sample 58,X,D1: Sample 73,X,D2: Sample 74,X,D3: Sample 75,X,D4: Sample 76,X,D5: Sample 77,X,D6: Sample 78,X,D7: Sample 79,X,D8: Sample 80,X,D9: Sample 81,X,D10: Sample 82,X,E1: Sample 97,X,E2: Sample 98,X,E3: Sample 99,X,E4: Sample 100,X,E5: Sample 101,X,E6: Sample 102,X,E7: Sample 103,X,E8: Sample 104,X,E9: Sample 105,X,E10: Sample 106
34.82,241.530436557775,34.82,218.012932968218,34.82,152.48533625254,34.82,138.645356190665,34.82,98.8828886622589,34.82,123.399276630591,34.82,48.5746695740174,34.82,61.5921758124747,34.82,2.34406210811613,34.82,1.98992646221742,34.82,141.49750161898,34.82,199.41818831058,34.82,136.934303161154,34.82,145.362159206683,34.82,109.186991990408,34.82,117.614358287571,34.82,75.8975658756694,34.82,46.2352693912416,34.82,5.11510494089495,34.82,3.26240217787436,34.82,164.521232388819,34.82,119.650604231944,34.82,102.321976213527,34.82,140.06843718111,34.82,109.499440801057,34.82,103.12895375985,34.82,49.9872795314687,34.82,76.8325327693613,34.82,4.0462314615977,34.82,6.85921798135059,34.82,112.979667215049,34.82,72.8806840024982,34.82,35.5164902661192,34.82,43.5226117501859,34.82,69.7971644114734,34.82,50.5556218632256,34.82,52.649775228497,34.82,47.2461579283293,34.82,11.3217471986734,34.82,7.1067944306872,34.82,0.710109262184335,34.82,0.796783244445921,34.82,0.662429247757072,34.82,1.4543284001023,34.82,1.45172345116909,34.82,1.44953189377423,34.82,1.49162696356516,34.82,1.40256562437525,34.82,1.40165250318652,34.82,1.53250315214824
34.92,241.491207966488,34.92,217.754426640219,34.92,152.237941083456,34.92,139.11172960021,34.92,99.0887016251487,34.92,123.423549548149,34.92,48.7438700276218,34.92,61.8033694563017,34.92,2.38790178109285,34.92,2.03381666699439,34.92,141.296057057199,34.92,198.851719798658,34.92,137.089695422927,34.92,145.560167677593,34.92,109.390524630665,34.92,117.595255744403,34.92,75.929383547659,34.92,46.536533458466,34.92,5.07018567204925,34.92,3.08555494091,34.92,163.871258776909,34.92,119.409138092263,34.92,102.792737562446,34.92,140.266783837461,34.92,109.437511547668,34.92,103.376710213071,34.92,49.8910895637148,34.92,77.1280396000542,34.92,4.13352140100569,34.92,6.81414218103978,34.92,112.561375090201,34.92,72.8245212844305,34.92,35.4222753617452,34.92,43.5596743511573,34.92,69.7858281820741,34.92,50.4594300694332,34.92,52.6412240225154,34.92,47.4579943774778,34.92,11.3637842803943,34.92,7.14950211985723,34.92,0.576870082530125,34.92,0.663878194576511,34.92,0.662321658143988,34.92,1.32190190272445,34.92,1.36351876279781,34.92,1.36146037403702,34.92,1.3597919406275,34.92,1.40233782420888,34.92,1.27004125072352,34.92,1.35713942923299
35.01,240.864985412468,35.01,217.442060511417,35.01,152.416042150147,35.01,138.800619578387,35.01,99.3549537248486,35.01,123.51219024998,35.01,48.7438700276218,35.01,62.1572935651624,35.01,2.4321221690457,35.01,2.1222434713712,35.01,141.028367885955,35.01,198.540183977859,35.01,136.734430047292,35.01,145.693144697801,35.01,110.010051495788,35.01,117.948785989211,35.01,76.0618229966601,35.01,46.4924260070384,35.01,5.15836265218311,35.01,3.17371362499411,35.01,163.559637796315,35.01,118.920661506982,35.01,102.526889971773,35.01,140.266783837461,35.01,109.61409038302,35.01,103.729378214953,35.01,50.0672319551163,35.01,77.5240220027704,35.01,4.08954767706902,35.01,6.85810392938025,35.01,112.472500198933,35.01,72.6028982399037,35.01,35.3780534768428,35.01,43.5596743511573,35.01,69.7417686330313,35.01,50.6793924979534,35.01,52.5093966595423,35.01,47.4140891805638,35.01,11.3199083571599,35.01,7.14950211985723,35.01,0.665619313201857,35.01,0.752395273326068,35.01,0.662321658143988,35.01,1.41002865188536,35.01,1.45148766694769,35.01,1.36146037403702,35.01,1.40365613775726,35.01,1.40233782420888,35.01,1.40142485132633,35.01,1.48847546010645
35.11,240.015154526195,35.11,216.683499635652,35.11,152.50509800598,35.11,138.756176810266,35.11,99.4880797746985,35.11,124.132632582901,35.11,48.699597579091,35.11,62.2457692698903,35.11,2.38790178109285,35.11,2.0780300691828,35.11,140.671441894314,35.11,197.739085784391,35.11,136.645608380896,35.11,145.471526975762,35.11,109.611780423575,35.11,118.346524812703,35.11,76.238401832012,35.11,46.5806462323808,35.11,5.11427416211618,35.11,3.08555494091,35.11,163.381558019573,35.11,118.298973712057,35.11,102.571194355227,35.11,140.443660732096,35.11,109.790679863346,35.11,103.685297375961,35.11,50.0231936960223,35.11,77.5680176819667,35.11,4.08954767706902,35.11,6.7701797673884,35.11,112.161432757008,35.11,72.4699265421826,35.11,35.1569413910873,35.11,43.4272748208102,35.11,69.653654857433,35.11,50.5914064620479,35.11,52.729103608677,35.11,47.6774990720989,35.11,11.1882819180786,35.11,7.06177821644629,35.11,0.621244697865991,35.11,0.752395273326068,35.11,0.662321658143988,35.11,1.41002865188536,35.11,1.53945673742529,35.11,1.36146037403702,35.11,1.44752041805088,35.11,1.40233782420888,35.11,1.3138357565365,35.11,1.44469683859121
35.2,239.66311794174,35.2,215.97908631158,35.2,152.079657014338,35.2,138.86696143746,35.2,99.8268548265366,35.2,124.555574244149,35.2,49.1343418237258,35.2,62.5010611316022,35.2,2.38751400879972,35.2,2.12189883943366,35.2,140.29174081745,35.2,196.995005576039,35.2,137.023040396243,35.2,145.447903798273,35.2,110.169162811484,35.2,118.592408440159,35.2,76.4025716091198,35.2,46.7935993921123,35.2,5.15752498367837,35.2,3.08505387645062,35.2,162.909925887589,35.2,118.235359474689,35.2,102.244446814151,35.2,140.332429945986,35.2,110.081813693542,35.2,104.021070612435,35.2,50.1031273040498,35.2,77.6434037726611,35.2,4.0009507403893,35.2,6.68117047132618,35.2,111.921062349871,35.2,72.4581581228026,35.2,35.0628001735888,35.2,43.1554665889954,35.2,69.6863961676959,35.2,50.759129078015,35.2,52.8084062245243,35.2,47.6697567045977,35.2,11.361938911073,35.2,7.1044862804986,35.2,0.665511223024332,35.2,0.752273091566841,35.2,0.706361704828847,35.2,1.40979967678762,35.2,1.49522935187759,35.2,1.40515024139818,35.2,1.44728535465074,35.2,1.48974209348608,35.2,1.35740979624647,35.2,1.44446223371323
35.36,238.729913411758,35.36,216.077846805188,35.36,152.678142666622,35.36,139.199851771321,35.36,99.7219282041831,35.36,124.269525788773,35.36,48.9493318863594,35.36,62.3582347656373,35.36,2.43133239078006,35.36,2.07735527455082,35.36,140.090557442538,35.36,196.38463290612,35.36,137.133971378302,35.36,145.468588929988,35.36,110.460932826245,35.36,118.838222863823,35.36,76.3901665804448,35.36,46.5655201904154,35.36,4.98039056144886,35.36,3.08455297470091,35.36,162.03790018236,35.36,117.816637166677,35.36,102.493596615718,35.36,140.353849872942,35.36,110.461124373564,35.36,104.444878504856,35.36,50.1390109967571,35.36,77.9386776669652,35.36,4.08821968626627,35.36,6.85587691073132,35.36,111.769626670361,35.36,72.1362252091799,35.36,35.0571072363955,35.36,43.3249359627519,35.36,69.8512519294349,35.36,50.7508876217594,35.36,53.2391032476482,35.36,47.7497934098324,35.36,11.403954486297,35.36,7.14718047604497,35.36,0.621042962292727,35.36,0.796395137653692,35.36,0.662106583729913,35.36,1.32147264411016,35.36,1.494986580429,35.36,1.36101826967786,35.36,1.35935037805545,35.36,1.44569124624627,35.36,1.31340911722605,35.36,1.44422770501803
35.45,238.998207355471,35.45,215.765582110427,35.45,153.2122936465,35.45,139.377575758071,35.45,100.032458331563,35.45,124.978378564381,35.45,49.436170678638,35.45,62.6235916504711,35.45,2.43133239078006,35.45,2.03315622969386,35.45,139.822955197474,35.45,196.473595993913,35.45,137.44473561907,35.45,146.532027716165,35.45,111.212968880593,35.45,119.633420913875,35.45,76.7873399447635,35.45,47.0064833999816,35.45,5.20076209303346,35.45,3.12861783667089,35.45,161.993397355428,35.45,117.772240754922,35.45,102.316425987887,35.45,140.884329529221,35.45,110.770047631774,35.45,105.105918941534,35.45,50.2270535932711,35.45,78.3785128756575,35.45,4.04426057437822,35.45,6.81192943800323,35.45,111.591923966646,35.45,72.1362252091799,35.45,34.9686921867628,35.45,43.1925767658654,35.45,69.9833770129325,35.45,50.5749780137732,35.45,53.3269542968439,35.45,48.057008704455,35.45,11.2723707900113,35.45,7.19102818454482,35.45,0.665403167946718,35.45,0.707906761313219,35.45,0.662106583729913,35.45,1.36552179321419,35.45,1.494986580429,35.45,1.4049220955561,35.45,1.40320033125044,35.45,1.40188244579543,35.45,1.31340911722605,35.45,1.44422770501803
35.55,239.171187122769,35.55,215.97908631158,35.55,153.415256638116,35.55,139.533515989595,35.55,100.669842463615,35.55,125.175915823199,35.55,49.3999333783903,35.55,62.8106891155936,35.55,2.38751400879972,35.55,2.03348639471979,35.55,139.176541526846,35.55,196.060528598418,35.55,137.422651701502,35.55,146.42286768276,35.55,111.496503276553,35.55,120.27144431808,35.55,76.7998094705746,35.55,47.0582170897899,35.55,5.0693623226384,35.55,2.99690917588786,35.55,161.886173364544,35.55,117.391775815848,35.55,102.731737177971,35.55,140.907207789943,35.55,111.185284127321,35.55,104.814450081032,35.55,50.6754838095967,35.55,78.5232117184418,35.55,4.04491732341595,35.55,6.81303562985741,35.55,111.165743128107,35.55,71.8377207545404,35.55,34.9301534016971,35.55,43.1554665889954,35.55,69.8625951012324,35.55,50.8471008258341,35.55,53.4234793969241,35.55,48.064812700672,35.55,11.1425962504475,35.55,7.1044862804986,35.55,0.6211438136994,35.55,0.752273091566841,35.55,0.706361704828847,35.55,1.40979967678762,35.55,1.45125195930447,35.55,1.36123928596069,35.55,1.40342819749455,35.55,1.40211009802761,35.55,1.35740979624647,35.55,1.4882337460012
35.7,238.634512098629,35.7,215.265265105031,35.7,154.083045806759,35.7,140.066763888601,35.7,100.936051326533,35.7,126.150730702246,35.7,49.6212596739441,35.7,63.120322421208,35.7,2.29908759482579,35.7,2.07769261707673,35.7,138.953501668725,35.7,195.437536851174,35.7,136.934233153632,35.7,146.37854920742,35.7,112.071685563849,35.7,121.110951613795,35.7,77.241190193814,35.7,47.3228401090904,35.7,5.02528099211841,35.7,3.04098152616924,35.7,161.396552129902,35.7,117.258575595177,35.7,102.333041191847,35.7,141.039843918589,35.7,111.405971828129,35.7,105.167071456266,35.7,50.5874269158115,35.7,78.8751412827015,35.7,4.04491732341595,35.7,6.85699023923258,35.7,110.854726200544,35.7,71.4831889166926,35.7,34.7975092906169,35.7,43.1995908250998,35.7,69.8625951012324,35.7,50.7151458649168,35.7,53.4234793969241,35.7,48.1087054461812,35.7,11.2303325164543,35.7,7.1044862804986,35.7,0.665511223024332,35.7,0.708021718565787,35.7,0.706361704828847,35.7,1.36574354082595,35.7,1.45125195930447,35.7,1.40515024139818,35.7,1.40342819749455,35.7,1.40211009802761,35.7,1.35740979624647,35.7,1.44446223371323
35.78,237.701495860262,35.78,214.739633391033,35.78,153.924498500176,35.78,140.088450422038,35.78,101.673784735276,35.78,126.48467475027,35.78,49.834493326866,35.78,63.2869732210379,35.78,2.43133239078006,35.78,2.07735527455082,35.78,138.618739773927,35.78,194.426998030928,35.78,137.44473561907,35.78,146.664950913488,35.78,111.87653135696,35.78,121.312173535264,35.78,77.2727793774675,35.78,47.2269596840058,35.78,5.02446506729423,35.78,3.08455297470091,35.78,161.192335829135,35.78,116.928794063715,35.78,102.670767243549,35.78,140.884329529221,35.78,111.740937138699,35.78,105.766970019729,35.78,50.8433358065923,35.78,79.258183293042,35.78,4.04426057437822,35.78,6.85587691073132,35.78,110.703453014141,35.78,71.3386541006858,35.78,34.8360669519343,35.78,43.0602202293583,35.78,70.1155020964301,35.78,50.9707786223113,35.78,53.6783691351446,35.78,48.3642239990776,35.78,11.3162324655031,35.78,7.05948505904527,35.78,0.665403167946718,35.78,0.707906761313219,35.78,0.617966150357042,35.78,1.40957077604451,35.78,1.494986580429,35.78,1.4049220955561,35.78,1.49090040391413,35.78,1.44569124624627,35.78,1.40096976938077,35.78,1.44422770501803
35.89,237.612064545691,35.89,213.981297558219,35.89,154.102541732457,35.89,140.132889399863,35.89,101.806867555364,35.89,126.839101138074,35.89,50.0115256149673,35.89,63.5081039583994,35.89,2.38712636242712,35.89,2.03315622969386,35.89,138.306528286754,35.89,193.98209745982,35.89,137.089574966546,35.89,146.487716436551,35.89,112.584330622317,35.89,121.577243099121,35.89,77.625822367973,35.89,47.3592497110275,35.89,5.02446506729423,35.89,3.0404877801835,35.89,160.880805399094,35.89,116.351693918487,35.89,102.582187250393,35.89,141.282183950671,35.89,111.961599649283,35.89,105.63475980409,35.89,50.9313784031063,35.89,79.3021646856077,35.89,4.08821968626627,35.89,6.81192943800323,35.89,110.570189288252,35.89,70.9841745052937,35.89,34.5266089574609,35.89,42.7513874240485,35.89,70.2476325006865,35.89,50.8388450861319,35.89,53.7222919993631,35.89,48.5836627351282,35.89,11.2285091145195,35.89,7.05948505904527,35.89,0.621042962292727,35.89,0.752150949483456,35.89,0.706247017102783,35.89,1.36552179321419,35.89,1.3630759900221,35.89,1.4049220955561,35.89,1.40320033125044,35.89,1.35807364534459,35.89,1.31340911722605,35.89,1.40046313337504
36.03,236.813469667916,36.03,213.455959610335,36.03,153.94400635936,36.03,140.154561678097,36.03,102.18951347389,36.03,127.172868586164,36.03,50.1361595226292,36.03,63.8957595924943,36.03,2.34253998986411,36.03,2.0770180415517,36.03,138.417860649732,36.03,193.950606859583,36.03,137.599969340381,36.03,146.64114166821,36.03,112.742983015831,36.03,122.264233315447,36.03,77.8779653520766,36.03,47.660184594401,36.03,5.0677164257804,36.03,3.0399941945049,36.03,160.40972172097,36.03,116.288427091732,36.03,102.388392431551,36.03,141.170842514763,36.03,112.11991690409,36.03,106.146355676098,36.03,50.8790935103068,36.03,79.729054764447,36.03,3.95569942224663,36.03,6.81082360530226,36.03,110.285734118283,36.03,70.7954400753399,36.03,34.6094073449621,36.03,42.9208948838101,36.03,69.9279833035306,36.03,50.9625041452622,36.03,53.8453340093998,36.03,48.7074165806404,36.03,11.1389785243922,36.03,7.10217962910883,36.03,0.620942143630017,36.03,0.663554877273957,36.03,0.61786583117679,36.03,1.27721620418549,36.03,1.40681782565121,36.03,1.31690062651979,36.03,1.35912970429278,36.03,1.40165486747631,36.03,1.31319590146026,36.03,1.44399325246852
36.13,236.494194396589,36.13,213.713663388602,36.13,154.992800459932,36.13,140.266174408788,36.13,102.339188194202,36.13,127.946670298063,36.13,50.36559019117,36.13,64.1272647022527,36.13,2.38712636242712,36.13,2.03315622969386,36.13,137.771323796627,36.13,193.181259405399,36.13,137.711092806566,36.13,146.930807949653,36.13,113.247893098685,36.13,122.68169429443,36.13,78.1995225483033,36.13,47.7120213428322,36.13,5.06853924059218,36.13,3.12861783667089,36.13,159.99072757742,36.13,115.952168778761,36.13,102.405016622561,36.13,141.724243236558,36.13,112.667696271812,36.13,106.560220672045,36.13,51.063434316739,36.13,79.9619174986461,36.13,4.04426057437822,36.13,6.76798130018029,36.13,109.948256429043,36.13,71.0284857849074,36.13,34.6592341922894,36.13,43.0602202293583,36.13,70.2035872590147,36.13,51.1466935510564,36.13,54.2494142568141,36.13,48.7592105315133,36.13,11.1846487692174,36.13,7.10333276754512,36.13,0.665403167946718,36.13,0.707906761313219,36.13,0.662106583729913,36.13,1.32147264411016,36.13,1.40704624224897,36.13,1.36101826967786,36.13,1.40320033125044,36.13,1.35807364534459,36.13,1.31340911722605,36.13,1.40046313337504
36.27,236.053448177242,36.27,213.009960886429,36.27,154.567083110891,36.27,140.687636444669,36.27,102.455635905359,36.27,128.280257945966,36.27,50.6229192826364,36.27,64.2495113357176,36.27,2.34253998986411,36.27,1.98863430217702,36.27,137.124647354795,36.27,192.616079259457,36.27,137.866293927863,36.27,146.862662099331,36.27,113.671815417175,36.27,123.412670985684,36.27,78.4074438695742,36.27,47.704275884822,36.27,5.02364940738071,36.27,3.08405223558164,36.27,159.831268249368,36.27,115.667031427046,36.27,102.521240851483,36.27,142.054817560795,36.27,113.046525589291,36.27,106.586981305974,36.27,51.0551447981811,36.27,80.388700474756,36.27,3.95569942224663,36.27,6.81082360530226,36.27,109.575081253949,36.27,70.7068372227866,36.27,34.5652043367444,36.27,42.5679996436947,36.27,70.1921905727714,36.27,51.3142768875158,36.27,54.2845285874989,36.27,49.0145766827552,36.27,11.1389785243922,36.27,6.97065785801277,36.27,0.620942143630017,36.27,0.707791841384434,36.27,0.661999098894892,36.27,1.27721620418549,36.27,1.4507807736034,36.27,1.40469402378734,36.27,1.35912970429278,36.27,1.40165486747631,36.27,1.35696907878016,36.27,1.48775055322653
36.37,235.919322982492,36.37,212.697768163569,36.37,155.546199160529,36.37,140.954173827955,36.37,103.342696490538,36.37,128.76751777611,36.37,50.6229192826364,36.37,64.3379439516283,36.37,2.38673884191374,36.37,2.12120991123904,36.37,137.258432076261,36.37,192.260199558202,36.37,138.0882293108,36.37,147.527191473323,36.37,114.335270172361,36.37,124.207739945143,36.37,78.5398188188437,36.37,47.8365391162948,36.37,5.11178344418009,36.37,3.08405223558164,36.37,159.564294634686,36.37,115.578263657745,36.37,102.742676164282,36.37,142.14322357723,36.37,113.487768326996,36.37,107.247914430892,36.37,51.2312014059504,36.37,80.9603923597114,36.37,4.08755601423927,36.37,6.94264595047033,36.37,109.797154954159,36.37,70.529626197785,36.37,34.4768036402042,36.37,42.9208948838101,36.37,70.4123703903322,36.37,51.0504473308256,36.37,54.3723653751607,36.37,49.2339797956343,36.37,11.1828330794821,36.37,6.92681726764741,36.37,0.620942143630017,36.37,0.707791841384434,36.37,0.661999098894892,36.37,1.40934194961983,36.37,1.4507807736034,36.37,1.40469402378734,36.37,1.31528678647333,36.37,1.35785317884372,36.37,1.31319590146026,36.37,1.44399325246852
36.47,235.427551881319,36.47,212.697768163569,36.47,155.724224129478,36.47,141.265132335156,36.47,103.387053775713,36.47,129.254766966465,36.47,50.9769210609284,36.47,64.6032577590457,36.47,2.38673884191374,36.47,2.0770180415517,36.47,136.946281912561,36.47,191.681905683452,36.47,138.57647864143,36.47,147.793005350878,36.47,114.866036104468,36.47,125.312011846427,36.47,79.0692973363413,36.47,48.0128989580837,36.47,5.02364940738071,36.47,3.12810994416493,36.47,158.985841163084,36.47,115.223181940752,36.47,102.742676164282,36.47,142.452607395488,36.47,114.237884173031,36.47,107.468232565725,36.47,51.3632358819348,36.47,80.9603923597114,36.47,3.99965173040866,36.47,6.89870494708534,36.47,109.264165305908,36.47,70.2195082340059,36.47,34.3441999354463,36.47,42.8767823138088,36.47,70.5444740249526,36.47,51.1823594492232,36.47,54.4602021628225,36.47,49.4095044138957,36.47,11.0074155241093,36.47,7.10217962910883,36.47,0.620942143630017,36.47,0.707791841384434,36.47,0.661999098894892,36.47,1.45338403101133,36.47,1.49474388780231,36.47,1.40469402378734,36.47,1.35912970429278,36.47,1.35785317884372,36.47,1.31319590146026,36.47,1.48775055322653
36.56,235.293426686568,36.56,212.385554161128,36.56,156.16927591206,36.56,141.66494372998,36.56,103.830584068302,36.56,129.874907135911,36.56,51.1981754972953,36.56,65.0896610860825,36.56,2.34253998986411,36.56,2.0770180415517,36.56,137.035464633678,36.56,191.770875608766,36.56,138.354543258493,36.56,148.014525781999,36.56,115.441021004478,36.56,125.842054272804,36.56,79.598781173734,36.56,48.4096992922922,36.56,4.97958205648758,36.56,3.0399941945049,36.56,159.163823572872,36.56,115.311949710053,36.56,102.919818030648,36.56,142.894594918504,36.56,114.590880491153,36.56,107.952917566651,36.56,51.4512641858194,36.56,81.7079918953739,36.56,3.95569942224663,36.56,6.89870494708534,36.56,109.130912573951,36.56,70.1309053814526,36.56,34.3884002837164,36.56,42.6121095537485,36.56,70.8086866140885,36.56,51.3142768875158,36.56,55.0311599022569,36.56,49.6289075267748,36.56,11.0951239693022,36.56,7.01449844837812,36.56,0.576589139308113,36.56,0.752028847056591,36.56,0.706132366612994,36.56,1.36530011759841,36.56,1.4507807736034,36.56,1.40469402378734,36.56,1.40297253898887,36.56,1.40165486747631,36.56,1.26942272414037,36.56,1.40023578546378
